Service:Type,Service:Company,Service:Train number,Stop:Station code,Stop:Station name,Stop:Arrival time,Stop:Departure time,Stop:Planned platform
Eurostar,NS Int,9370,SHL,Schiphol Airport,2025-03-01T16:24:00+01:00,2025-03-01T16:27:00+01:00,6-May
Eurostar,NS Int,9370,RTD,Rotterdam Centraal,2025-03-01T16:52:00+01:00,2025-03-01T16:58:00+01:00,2
Eurostar,NS Int,9370,ATW,Antwerpen-Centraal,2025-03-01T17:30:00+01:00,2025-03-01T17:33:00+01:00,
Eurostar,NS Int,9370,BRUSZ,Brussel-Zuid,2025-03-01T18:06:00+01:00,2025-03-01T18:13:00+01:00,
Eurostar,NS Int,9370,PARIS,Paris-Nord,2025-03-01T19:35:00+01:00,,
Sprinter,R-net,8649,APN,Alphen a/d Rijn,,2025-03-01T16:10:00+01:00,3
Sprinter,R-net,8649,BSK,Boskoop,2025-03-01T16:14:00+01:00,2025-03-01T16:15:00+01:00,2
Sprinter,R-net,8649,BSKS,Boskoop Snijdelwijk,2025-03-01T16:17:00+01:00,2025-03-01T16:17:00+01:00,1
Sprinter,R-net,8649,WADN,Waddinxveen Noord,2025-03-01T16:19:00+01:00,2025-03-01T16:19:00+01:00,1
Sprinter,R-net,8649,WAD,Waddinxveen,2025-03-01T16:22:00+01:00,2025-03-01T16:29:00+01:00,1
Sprinter,R-net,8649,WADT,Waddinxveen Triangel,2025-03-01T16:32:00+01:00,2025-03-01T16:32:00+01:00,1
Sprinter,R-net,8649,GD,Gouda,2025-03-01T16:38:00+01:00,,11
Stoptrein,Arriva,37262,HLGH,Harlingen Haven,,2025-03-01T16:11:00+01:00,1
Stoptrein,Arriva,37262,HLG,Harlingen,2025-03-01T16:14:00+01:00,2025-03-01T16:15:00+01:00,1
Stoptrein,Arriva,37262,FN,Franeker,2025-03-01T16:22:00+01:00,2025-03-01T16:22:00+01:00,2
Stoptrein,Arriva,37262,DRP,Dronryp,2025-03-01T16:28:00+01:00,2025-03-01T16:30:00+01:00,2
Stoptrein,Arriva,37262,DEI,Deinum,2025-03-01T16:35:00+01:00,2025-03-01T16:35:00+01:00,1
Stoptrein,Arriva,37262,LW,Leeuwarden,2025-03-01T16:40:00+01:00,,1
Sprinter,NS,5467,ASD,Amsterdam Centraal,,2025-03-01T16:11:00+01:00,1
Sprinter,NS,5467,ASS,Amsterdam Sloterdijk,2025-03-01T16:16:00+01:00,2025-03-01T16:16:00+01:00,7
Sprinter,NS,5467,HWZB,Halfweg-Zwanenburg,2025-03-01T16:21:00+01:00,2025-03-01T16:21:00+01:00,2
Sprinter,NS,5467,HLMS,Haarlem Spaarnwoude,2025-03-01T16:26:00+01:00,2025-03-01T16:26:00+01:00,2
Sprinter,NS,5467,HLM,Haarlem,2025-03-01T16:29:00+01:00,2025-03-01T16:31:00+01:00,6
Sprinter,NS,5467,OVN,Overveen,2025-03-01T16:34:00+01:00,2025-03-01T16:34:00+01:00,1
Sprinter,NS,5467,ZVT,Zandvoort aan Zee,2025-03-01T16:41:00+01:00,,2
Intercity direct,NS,2454,ALM,Almere Centrum,,2025-03-01T16:11:00+01:00,1
Intercity direct,NS,2454,DVD,Duivendrecht,2025-03-01T16:28:00+01:00,2025-03-01T16:28:00+01:00,4
Intercity direct,NS,2454,ASDZ,Amsterdam Zuid,2025-03-01T16:33:00+01:00,2025-03-01T16:34:00+01:00,4
Intercity direct,NS,2454,SHL,Schiphol Airport,2025-03-01T16:40:00+01:00,2025-03-01T16:42:00+01:00,6-May
Intercity direct,NS,2454,RTD,Rotterdam Centraal,2025-03-01T17:08:00+01:00,2025-03-01T17:14:00+01:00,2
Intercity direct,NS,2454,BD,Breda,2025-03-01T17:37:00+01:00,2025-03-01T17:38:00+01:00,4
Intercity direct,NS,2454,TB,Tilburg,2025-03-01T17:53:00+01:00,2025-03-01T17:54:00+01:00,1
Intercity direct,NS,2454,EHV,Eindhoven Centraal,2025-03-01T18:16:00+01:00,,1
Stoptrein,R-net,7254,GDM,Geldermalsen,,2025-03-01T16:11:00+01:00,7
Stoptrein,R-net,7254,BSD,Beesd,2025-03-01T16:16:00+01:00,2025-03-01T16:17:00+01:00,2
Stoptrein,R-net,7254,LDM,Leerdam,2025-03-01T16:22:00+01:00,2025-03-01T16:24:00+01:00,2
Stoptrein,R-net,7254,AKL,Arkel,2025-03-01T16:30:00+01:00,2025-03-01T16:30:00+01:00,1
Stoptrein,R-net,7254,GR,Gorinchem,2025-03-01T16:34:00+01:00,2025-03-01T16:39:00+01:00,1
Stoptrein,R-net,7254,BHDV,Boven-Hardinxveld,2025-03-01T16:44:00+01:00,2025-03-01T16:44:00+01:00,1
Stoptrein,R-net,7254,GND,Hardinxveld-Giessendam,2025-03-01T16:48:00+01:00,2025-03-01T16:48:00+01:00,2
Stoptrein,R-net,7254,HBZM,Hardinxveld Blauwe Zoom,2025-03-01T16:50:00+01:00,2025-03-01T16:50:00+01:00,1
Stoptrein,R-net,7254,SDT,Sliedrecht,2025-03-01T16:52:00+01:00,2025-03-01T16:53:00+01:00,2
Stoptrein,R-net,7254,SDTB,Sliedrecht Baanhoek,2025-03-01T16:56:00+01:00,2025-03-01T16:56:00+01:00,1
Stoptrein,R-net,7254,DDRS,Dordrecht Stadspolders,2025-03-01T17:00:00+01:00,2025-03-01T17:00:00+01:00,1
Stoptrein,R-net,7254,DDR,Dordrecht,2025-03-01T17:04:00+01:00,,15
Stoptrein,R-net,7259,DDR,Dordrecht,,2025-03-01T16:11:00+01:00,15
Stoptrein,R-net,7259,DDRS,Dordrecht Stadspolders,2025-03-01T16:14:00+01:00,2025-03-01T16:15:00+01:00,2
Stoptrein,R-net,7259,SDTB,Sliedrecht Baanhoek,2025-03-01T16:19:00+01:00,2025-03-01T16:19:00+01:00,1
Stoptrein,R-net,7259,SDT,Sliedrecht,2025-03-01T16:22:00+01:00,2025-03-01T16:23:00+01:00,1
Stoptrein,R-net,7259,HBZM,Hardinxveld Blauwe Zoom,2025-03-01T16:25:00+01:00,2025-03-01T16:25:00+01:00,1
Stoptrein,R-net,7259,GND,Hardinxveld-Giessendam,2025-03-01T16:27:00+01:00,2025-03-01T16:28:00+01:00,1
Stoptrein,R-net,7259,BHDV,Boven-Hardinxveld,2025-03-01T16:31:00+01:00,2025-03-01T16:31:00+01:00,2
Stoptrein,R-net,7259,GR,Gorinchem,2025-03-01T16:37:00+01:00,2025-03-01T16:41:00+01:00,2
Stoptrein,R-net,7259,AKL,Arkel,2025-03-01T16:45:00+01:00,2025-03-01T16:45:00+01:00,1
Stoptrein,R-net,7259,LDM,Leerdam,2025-03-01T16:52:00+01:00,2025-03-01T16:53:00+01:00,1
Stoptrein,R-net,7259,BSD,Beesd,2025-03-01T16:58:00+01:00,2025-03-01T16:59:00+01:00,1
Stoptrein,R-net,7259,GDM,Geldermalsen,2025-03-01T17:05:00+01:00,,7
Sprinter,NS,5857,ASD,Amsterdam Centraal,,2025-03-01T16:11:00+01:00,8b
Sprinter,NS,5857,ASDM,Amsterdam Muiderpoort,2025-03-01T16:16:00+01:00,2025-03-01T16:16:00+01:00,2
Sprinter,NS,5857,ASSP,Amsterdam Science Park,2025-03-01T16:19:00+01:00,2025-03-01T16:19:00+01:00,1
Sprinter,NS,5857,DMN,Diemen,2025-03-01T16:22:00+01:00,2025-03-01T16:22:00+01:00,1
Sprinter,NS,5857,WP,Weesp,2025-03-01T16:27:00+01:00,2025-03-01T16:29:00+01:00,2
Sprinter,NS,5857,NDB,Naarden-Bussum,2025-03-01T16:35:00+01:00,2025-03-01T16:35:00+01:00,2
Sprinter,NS,5857,BSMZ,Bussum Zuid,2025-03-01T16:38:00+01:00,2025-03-01T16:38:00+01:00,2
Sprinter,NS,5857,HVSM,Hilversum Media Park,2025-03-01T16:42:00+01:00,2025-03-01T16:42:00+01:00,1
Sprinter,NS,5857,HVS,Hilversum,2025-03-01T16:44:00+01:00,2025-03-01T16:45:00+01:00,3
Sprinter,NS,5857,BRN,Baarn,2025-03-01T16:51:00+01:00,2025-03-01T16:51:00+01:00,3
Sprinter,NS,5857,AMF,Amersfoort Centraal,2025-03-01T16:58:00+01:00,2025-03-01T16:59:00+01:00,1
Sprinter,NS,5857,AMFS,Amersfoort Schothorst,2025-03-01T17:03:00+01:00,2025-03-01T17:03:00+01:00,3
Sprinter,NS,5857,AVAT,Amersfoort Vathorst,2025-03-01T17:06:00+01:00,,2
Sprinter,NS,5754,UT,Utrecht Centraal,,2025-03-01T16:11:00+01:00,1
Sprinter,NS,5754,UTO,Utrecht Overvecht,2025-03-01T16:15:00+01:00,2025-03-01T16:15:00+01:00,1
Sprinter,NS,5754,HOR,Hollandsche Rading,2025-03-01T16:23:00+01:00,2025-03-01T16:23:00+01:00,2
Sprinter,NS,5754,HVSP,Hilversum Sportpark,2025-03-01T16:27:00+01:00,2025-03-01T16:27:00+01:00,2
Sprinter,NS,5754,HVS,Hilversum,2025-03-01T16:30:00+01:00,2025-03-01T16:31:00+01:00,4
Sprinter,NS,5754,HVSM,Hilversum Media Park,2025-03-01T16:33:00+01:00,2025-03-01T16:33:00+01:00,2
Sprinter,NS,5754,BSMZ,Bussum Zuid,2025-03-01T16:37:00+01:00,2025-03-01T16:37:00+01:00,1
Sprinter,NS,5754,NDB,Naarden-Bussum,2025-03-01T16:40:00+01:00,2025-03-01T16:40:00+01:00,1
Sprinter,NS,5754,WP,Weesp,2025-03-01T16:46:00+01:00,2025-03-01T16:53:00+01:00,5
Sprinter,NS,5754,DMNZ,Diemen Zuid,2025-03-01T17:00:00+01:00,2025-03-01T17:00:00+01:00,2
Sprinter,NS,5754,DVD,Duivendrecht,2025-03-01T17:03:00+01:00,2025-03-01T17:03:00+01:00,4
Sprinter,NS,5754,RAI,Amsterdam RAI,2025-03-01T17:07:00+01:00,2025-03-01T17:07:00+01:00,4
Sprinter,NS,5754,ASDZ,Amsterdam Zuid,2025-03-01T17:09:00+01:00,2025-03-01T17:10:00+01:00,4
Sprinter,NS,5754,SHL,Schiphol Airport,2025-03-01T17:16:00+01:00,2025-03-01T17:18:00+01:00,6-May
Sprinter,NS,5754,HFD,Hoofddorp,2025-03-01T17:22:00+01:00,,1
Stoptrein,Eurobahn,20376,BIELEF,Bielefeld Hbf,,2025-03-01T16:12:00+01:00,
Stoptrein,Eurobahn,20376,BUENDE,Bünde (Westf),2025-03-01T16:45:00+01:00,2025-03-01T16:46:00+01:00,
Stoptrein,Eurobahn,20376,OSNH,Osnabrück Hbf,2025-03-01T17:12:00+01:00,2025-03-01T17:14:00+01:00,
Stoptrein,Eurobahn,20376,RHEINE,Rheine,2025-03-01T17:46:00+01:00,2025-03-01T17:49:00+01:00,
Stoptrein,Eurobahn,20376,BH,Bad Bentheim,2025-03-01T18:03:00+01:00,2025-03-01T18:08:00+01:00,
Stoptrein,Eurobahn,20376,ODZ,Oldenzaal,2025-03-01T18:18:00+01:00,2025-03-01T18:18:00+01:00,1a
Stoptrein,Eurobahn,20376,HGL,Hengelo,2025-03-01T18:26:00+01:00,,11
Sprinter,NS,4365,DDR,Dordrecht,,2025-03-01T16:12:00+01:00,3a
Sprinter,NS,4365,ZWD,Zwijndrecht,2025-03-01T16:15:00+01:00,2025-03-01T16:15:00+01:00,2
Sprinter,NS,4365,BRD,Barendrecht,2025-03-01T16:21:00+01:00,2025-03-01T16:21:00+01:00,2
Sprinter,NS,4365,RLB,Rotterdam Lombardijen,2025-03-01T16:24:00+01:00,2025-03-01T16:24:00+01:00,2
Sprinter,NS,4365,RTZ,Rotterdam Zuid,2025-03-01T16:28:00+01:00,2025-03-01T16:28:00+01:00,2
Sprinter,NS,4365,RTB,Rotterdam Blaak,2025-03-01T16:31:00+01:00,2025-03-01T16:31:00+01:00,2
Sprinter,NS,4365,RTD,Rotterdam Centraal,2025-03-01T16:34:00+01:00,2025-03-01T16:36:00+01:00,9
Sprinter,NS,4365,SDM,Schiedam Centrum,2025-03-01T16:40:00+01:00,2025-03-01T16:40:00+01:00,5
Sprinter,NS,4365,DTCP,Delft Campus,2025-03-01T16:46:00+01:00,2025-03-01T16:46:00+01:00,2
Sprinter,NS,4365,DT,Delft,2025-03-01T16:49:00+01:00,2025-03-01T16:49:00+01:00,2
Sprinter,NS,4365,RSW,Rijswijk,2025-03-01T16:53:00+01:00,2025-03-01T16:53:00+01:00,3
Sprinter,NS,4365,GVMW,Den Haag Moerwijk,2025-03-01T16:56:00+01:00,2025-03-01T16:56:00+01:00,3
Sprinter,NS,4365,GV,Den Haag HS,2025-03-01T17:00:00+01:00,2025-03-01T17:02:00+01:00,5
Sprinter,NS,4365,LAA,Den Haag Laan v NOI,2025-03-01T17:04:00+01:00,2025-03-01T17:11:00+01:00,4
Sprinter,NS,4365,GVM,Den Haag Mariahoeve,2025-03-01T17:14:00+01:00,2025-03-01T17:14:00+01:00,4
Sprinter,NS,4365,VST,Voorschoten,2025-03-01T17:19:00+01:00,2025-03-01T17:19:00+01:00,4
Sprinter,NS,4365,DVNK,De Vink,2025-03-01T17:22:00+01:00,2025-03-01T17:22:00+01:00,4
Sprinter,NS,4365,LEDN,Leiden Centraal,2025-03-01T17:26:00+01:00,2025-03-01T17:32:00+01:00,4a
Sprinter,NS,4365,SSH,Sassenheim,2025-03-01T17:37:00+01:00,2025-03-01T17:37:00+01:00,2
Sprinter,NS,4365,NVP,Nieuw Vennep,2025-03-01T17:44:00+01:00,2025-03-01T17:44:00+01:00,2
Sprinter,NS,4365,HFD,Hoofddorp,2025-03-01T17:49:00+01:00,2025-03-01T17:49:00+01:00,4
Sprinter,NS,4365,SHL,Schiphol Airport,2025-03-01T17:53:00+01:00,2025-03-01T17:55:00+01:00,2-Jan
Sprinter,NS,4365,ASDZ,Amsterdam Zuid,2025-03-01T18:01:00+01:00,2025-03-01T18:03:00+01:00,1
Sprinter,NS,4365,RAI,Amsterdam RAI,2025-03-01T18:04:00+01:00,2025-03-01T18:06:00+01:00,1
Sprinter,NS,4365,DVD,Duivendrecht,2025-03-01T18:10:00+01:00,2025-03-01T18:10:00+01:00,1
Sprinter,NS,4365,DMNZ,Diemen Zuid,2025-03-01T18:12:00+01:00,2025-03-01T18:12:00+01:00,1
Sprinter,NS,4365,WP,Weesp,2025-03-01T18:19:00+01:00,2025-03-01T18:29:00+01:00,1
Sprinter,NS,4365,AMPO,Almere Poort,2025-03-01T18:35:00+01:00,2025-03-01T18:35:00+01:00,2
Sprinter,NS,4365,ALMM,Almere Muziekwijk,2025-03-01T18:39:00+01:00,2025-03-01T18:39:00+01:00,2
Sprinter,NS,4365,ALM,Almere Centrum,2025-03-01T18:42:00+01:00,2025-03-01T18:43:00+01:00,4
Sprinter,NS,4365,ALMP,Almere Parkwijk,2025-03-01T18:46:00+01:00,2025-03-01T18:46:00+01:00,2
Sprinter,NS,4365,ALMB,Almere Buiten,2025-03-01T18:50:00+01:00,2025-03-01T18:50:00+01:00,2
Sprinter,NS,4365,ALMO,Almere Oostvaarders,2025-03-01T18:52:00+01:00,2025-03-01T18:52:00+01:00,4
Sprinter,NS,4365,LLS,Lelystad Centrum,2025-03-01T19:03:00+01:00,,3
Sprinter,NS,8359,ASD,Amsterdam Centraal,,2025-03-01T16:13:00+01:00,10a
Sprinter,NS,8359,ASS,Amsterdam Sloterdijk,2025-03-01T16:19:00+01:00,2025-03-01T16:19:00+01:00,11
Sprinter,NS,8359,ASDL,Amsterdam Lelylaan,2025-03-01T16:23:00+01:00,2025-03-01T16:23:00+01:00,1
Sprinter,NS,8359,SHL,Schiphol Airport,2025-03-01T16:29:00+01:00,2025-03-01T16:30:00+01:00,4
Sprinter,NS,8359,HFD,Hoofddorp,2025-03-01T16:34:00+01:00,,2
Sprinter,NS,8452,HFD,Hoofddorp,,2025-03-01T16:13:00+01:00,2
Sprinter,NS,8452,SHL,Schiphol Airport,2025-03-01T16:17:00+01:00,2025-03-01T16:18:00+01:00,3
Sprinter,NS,8452,ASDL,Amsterdam Lelylaan,2025-03-01T16:24:00+01:00,2025-03-01T16:24:00+01:00,2
Sprinter,NS,8452,ASS,Amsterdam Sloterdijk,2025-03-01T16:28:00+01:00,2025-03-01T16:28:00+01:00,12
Sprinter,NS,8452,ASD,Amsterdam Centraal,2025-03-01T16:34:00+01:00,,10a
Stoptrein,DB,20222,ENHF,Münster (W) Zentrum Nord,,2025-03-01T16:13:00+01:00,
Stoptrein,DB,20222,ENBE,Münster-Häger,2025-03-01T16:20:00+01:00,2025-03-01T16:20:00+01:00,
Stoptrein,DB,20222,EABG,Altenberge,2025-03-01T16:25:00+01:00,2025-03-01T16:26:00+01:00,
Stoptrein,DB,20222,ENOW,Nordwalde,2025-03-01T16:29:00+01:00,2025-03-01T16:29:00+01:00,
Stoptrein,DB,20222,EBGO,Steinfurt-Borghorst,2025-03-01T16:34:00+01:00,2025-03-01T16:35:00+01:00,
Stoptrein,DB,20222,EGRK,Steinfurt-Grottenkamp,2025-03-01T16:37:00+01:00,2025-03-01T16:37:00+01:00,
Stoptrein,DB,20222,EBFT,Steinfurt-Burgsteinfurt,2025-03-01T16:41:00+01:00,2025-03-01T16:43:00+01:00,
Stoptrein,DB,20222,EMTE,Metelen Land,2025-03-01T16:48:00+01:00,2025-03-01T16:48:00+01:00,
Stoptrein,DB,20222,EOP,Ochtrup,2025-03-01T16:54:00+01:00,2025-03-01T16:55:00+01:00,
Stoptrein,DB,20222,G,Gronau (Westf.),2025-03-01T17:05:00+01:00,2025-03-01T17:16:00+01:00,
Stoptrein,DB,20222,GBR,Glanerbrug,2025-03-01T17:20:00+01:00,2025-03-01T17:20:00+01:00,
Stoptrein,DB,20222,ESE,Enschede De Eschmarke,2025-03-01T17:23:00+01:00,2025-03-01T17:23:00+01:00,
Stoptrein,DB,20222,ES,Enschede,2025-03-01T17:27:00+01:00,,4b
Intercity,NS,3056,NM,Nijmegen,,2025-03-01T16:13:00+01:00,
Intercity,NS,3056,AH,Arnhem Centraal,2025-03-01T16:26:00+01:00,2025-03-01T16:32:00+01:00,11
Intercity,NS,3056,ED,Ede-Wageningen,2025-03-01T16:42:00+01:00,2025-03-01T16:42:00+01:00,3
Intercity,NS,3056,DB,Driebergen-Zeist,2025-03-01T16:59:00+01:00,2025-03-01T16:59:00+01:00,1
Intercity,NS,3056,UT,Utrecht Centraal,2025-03-01T17:07:00+01:00,2025-03-01T17:09:00+01:00,5
Intercity,NS,3056,ASA,Amsterdam Amstel,2025-03-01T17:27:00+01:00,2025-03-01T17:27:00+01:00,1
Intercity,NS,3056,ASD,Amsterdam Centraal,2025-03-01T17:35:00+01:00,2025-03-01T17:39:00+01:00,7a
Intercity,NS,3056,ASS,Amsterdam Sloterdijk,2025-03-01T17:45:00+01:00,2025-03-01T17:45:00+01:00,3
Intercity,NS,3056,ZD,Zaandam,2025-03-01T17:52:00+01:00,2025-03-01T17:52:00+01:00,1
Intercity,NS,3056,CAS,Castricum,2025-03-01T18:04:00+01:00,2025-03-01T18:04:00+01:00,1
Intercity,NS,3056,HLO,Heiloo,2025-03-01T18:10:00+01:00,2025-03-01T18:10:00+01:00,1
Intercity,NS,3056,AMR,Alkmaar,2025-03-01T18:16:00+01:00,2025-03-01T18:19:00+01:00,3
Intercity,NS,3056,AMRN,Alkmaar Noord,2025-03-01T18:22:00+01:00,2025-03-01T18:22:00+01:00,2
Intercity,NS,3056,HWD,Heerhugowaard,2025-03-01T18:27:00+01:00,2025-03-01T18:27:00+01:00,2
Intercity,NS,3056,SGN,Schagen,2025-03-01T18:36:00+01:00,2025-03-01T18:36:00+01:00,3
Intercity,NS,3056,ANA,Anna Paulowna,2025-03-01T18:43:00+01:00,2025-03-01T18:45:00+01:00,2
Intercity,NS,3056,HDRZ,Den Helder Zuid,2025-03-01T18:52:00+01:00,2025-03-01T18:52:00+01:00,2
Intercity,NS,3056,HDR,Den Helder,2025-03-01T18:56:00+01:00,,3
Intercity,NS,1156,EHV,Eindhoven Centraal,,2025-03-01T16:14:00+01:00,5
Intercity,NS,1156,TB,Tilburg,2025-03-01T16:35:00+01:00,2025-03-01T16:38:00+01:00,2
Intercity,NS,1156,BD,Breda,2025-03-01T16:51:00+01:00,2025-03-01T16:53:00+01:00,7
Intercity,NS,1156,RTD,Rotterdam Centraal,2025-03-01T17:15:00+01:00,,8
Intercity direct,NS,1863,BD,Breda,,2025-03-01T16:14:00+01:00,7
Intercity direct,NS,1863,RTD,Rotterdam Centraal,2025-03-01T16:37:00+01:00,2025-03-01T16:41:00+01:00,12
Intercity direct,NS,1863,SHL,Schiphol Airport,2025-03-01T17:07:00+01:00,2025-03-01T17:08:00+01:00,2-Jan
Intercity direct,NS,1863,ASDZ,Amsterdam Zuid,2025-03-01T17:14:00+01:00,2025-03-01T17:16:00+01:00,1
Intercity direct,NS,1863,DVD,Duivendrecht,2025-03-01T17:21:00+01:00,2025-03-01T17:21:00+01:00,1
Intercity direct,NS,1863,HVS,Hilversum,2025-03-01T17:36:00+01:00,2025-03-01T17:37:00+01:00,2
Intercity direct,NS,1863,AMF,Amersfoort Centraal,2025-03-01T17:48:00+01:00,2025-03-01T17:50:00+01:00,1
Intercity direct,NS,1863,AMFS,Amersfoort Schothorst,2025-03-01T17:54:00+01:00,,2
Taxibus ipv trein,NS,927615,DRH,Driehuis,,2025-03-01T16:15:00+01:00,
Taxibus ipv trein,NS,927615,SPTN,Santpoort Noord,2025-03-01T16:20:00+01:00,,
Sneltrein,Blauwnet,3864,EMN,Emmen,,2025-03-01T16:15:00+01:00,2
Sneltrein,Blauwnet,3864,EMNZ,Emmen Zuid,2025-03-01T16:20:00+01:00,2025-03-01T16:20:00+01:00,1
Sneltrein,Blauwnet,3864,,Nieuw Amsterdam,2025-03-01T16:23:00+01:00,2025-03-01T16:24:00+01:00,1
Sneltrein,Blauwnet,3864,CO,Coevorden,2025-03-01T16:31:00+01:00,2025-03-01T16:32:00+01:00,2
Sneltrein,Blauwnet,3864,HDB,Hardenberg,2025-03-01T16:40:00+01:00,2025-03-01T16:40:00+01:00,1
Sneltrein,Blauwnet,3864,MRB,Mariënberg,2025-03-01T16:46:00+01:00,2025-03-01T16:46:00+01:00,1
Sneltrein,Blauwnet,3864,OMN,Ommen,2025-03-01T16:52:00+01:00,2025-03-01T16:53:00+01:00,1
Sneltrein,Blauwnet,3864,DL,Dalfsen,2025-03-01T17:00:00+01:00,2025-03-01T17:00:00+01:00,1
Sneltrein,Blauwnet,3864,ZL,Zwolle,2025-03-01T17:08:00+01:00,,15
Intercity,NS,1760,ES,Enschede,,2025-03-01T16:15:00+01:00,1
Intercity,NS,1760,HGL,Hengelo,2025-03-01T16:22:00+01:00,2025-03-01T16:24:00+01:00,2
Intercity,NS,1760,AML,Almelo,2025-03-01T16:35:00+01:00,2025-03-01T16:36:00+01:00,4
Intercity,NS,1760,DV,Deventer,2025-03-01T17:00:00+01:00,2025-03-01T17:03:00+01:00,4
Intercity,NS,1760,APD,Apeldoorn,2025-03-01T17:13:00+01:00,2025-03-01T17:14:00+01:00,1
Intercity,NS,1760,AMF,Amersfoort Centraal,2025-03-01T17:38:00+01:00,2025-03-01T17:40:00+01:00,6
Intercity,NS,1760,UT,Utrecht Centraal,2025-03-01T17:53:00+01:00,2025-03-01T18:02:00+01:00,8
Intercity,NS,1760,GD,Gouda,2025-03-01T18:20:00+01:00,2025-03-01T18:22:00+01:00,8
Intercity,NS,1760,RTA,Rotterdam Alexander,2025-03-01T18:31:00+01:00,2025-03-01T18:31:00+01:00,2
Intercity,NS,1760,RTD,Rotterdam Centraal,2025-03-01T18:40:00+01:00,,14
Intercity,NS,3161,LEDN,Leiden Centraal,,2025-03-01T16:15:00+01:00,5b
Intercity,NS,3161,SHL,Schiphol Airport,2025-03-01T16:31:00+01:00,2025-03-01T16:33:00+01:00,2-Jan
Intercity,NS,3161,ASDZ,Amsterdam Zuid,2025-03-01T16:39:00+01:00,2025-03-01T16:40:00+01:00,2
Intercity,NS,3161,RAI,Amsterdam RAI,2025-03-01T16:43:00+01:00,2025-03-01T16:43:00+01:00,2
Intercity,NS,3161,ASB,Amsterdam Bijlmer ArenA,2025-03-01T16:48:00+01:00,2025-03-01T16:48:00+01:00,7
Intercity,NS,3161,UT,Utrecht Centraal,2025-03-01T17:05:00+01:00,2025-03-01T17:09:00+01:00,15
Intercity,NS,3161,KLP,Veenendaal-De Klomp,2025-03-01T17:27:00+01:00,2025-03-01T17:27:00+01:00,2
Intercity,NS,3161,ED,Ede-Wageningen,2025-03-01T17:33:00+01:00,2025-03-01T17:33:00+01:00,5
Intercity,NS,3161,AH,Arnhem Centraal,2025-03-01T17:44:00+01:00,2025-03-01T17:50:00+01:00,8
Intercity,NS,3161,NM,Nijmegen,2025-03-01T18:02:00+01:00,,3
Metro ipv trein,NS,927373,GVC,Den Haag Centraal,,2025-03-01T16:16:00+01:00,
Metro ipv trein,NS,927373,LAA,Den Haag Laan v NOI,2025-03-01T16:19:00+01:00,,
Sneltrein,Arriva,37360,LW,Leeuwarden,,2025-03-01T16:16:00+01:00,6b
Sneltrein,Arriva,37360,FWD,Feanwâlden,2025-03-01T16:24:00+01:00,2025-03-01T16:25:00+01:00,2
Sneltrein,Arriva,37360,BP,Buitenpost,2025-03-01T16:33:00+01:00,2025-03-01T16:33:00+01:00,1
Sneltrein,Arriva,37360,GN,Groningen,2025-03-01T16:51:00+01:00,,6a
Stoptrein,Blauwnet,31062,HDB,Hardenberg,,2025-03-01T16:16:00+01:00,2
Stoptrein,Blauwnet,31062,MRB,Mariënberg,2025-03-01T16:23:00+01:00,2025-03-01T16:25:00+01:00,3
Stoptrein,Blauwnet,31062,VHP,Vroomshoop,2025-03-01T16:30:00+01:00,2025-03-01T16:31:00+01:00,2
Stoptrein,Blauwnet,31062,DA,Daarlerveen,2025-03-01T16:33:00+01:00,2025-03-01T16:33:00+01:00,1b
Stoptrein,Blauwnet,31062,VZ,Vriezenveen,2025-03-01T16:38:00+01:00,2025-03-01T16:38:00+01:00,1
Stoptrein,Blauwnet,31062,AML,Almelo,2025-03-01T16:43:00+01:00,,2a
Intercity,NS,860,LW,Leeuwarden,,2025-03-01T16:16:00+01:00,2
Intercity,NS,860,HR,Heerenveen,2025-03-01T16:33:00+01:00,2025-03-01T16:33:00+01:00,3
Intercity,NS,860,SWK,Steenwijk,2025-03-01T16:46:00+01:00,2025-03-01T16:46:00+01:00,1
Intercity,NS,860,MP,Meppel,2025-03-01T16:56:00+01:00,2025-03-01T16:56:00+01:00,2
Intercity,NS,860,ZL,Zwolle,2025-03-01T17:11:00+01:00,2025-03-01T17:16:00+01:00,3
Intercity,NS,860,LLS,Lelystad Centrum,2025-03-01T17:41:00+01:00,2025-03-01T17:43:00+01:00,1
Intercity,NS,860,ALM,Almere Centrum,2025-03-01T17:56:00+01:00,2025-03-01T17:58:00+01:00,1
Intercity,NS,860,RAI,Amsterdam RAI,2025-03-01T18:17:00+01:00,2025-03-01T18:17:00+01:00,4
Intercity,NS,860,ASDZ,Amsterdam Zuid,2025-03-01T18:20:00+01:00,2025-03-01T18:24:00+01:00,4
Intercity,NS,860,SHL,Schiphol Airport,2025-03-01T18:30:00+01:00,,6-May
Sprinter,Blauwnet,8553,ZL,Zwolle,,2025-03-01T16:17:00+01:00,12
Sprinter,Blauwnet,8553,ZLSH,Zwolle Stadshagen,2025-03-01T16:21:00+01:00,2025-03-01T16:21:00+01:00,1
Sprinter,Blauwnet,8553,KPN,Kampen,2025-03-01T16:28:00+01:00,,1
Stopbus ipv trein,NS,927133,YPB,Den Haag Ypenburg,,2025-03-01T16:17:00+01:00,
Stopbus ipv trein,NS,927133,VB,Voorburg,2025-03-01T16:26:00+01:00,2025-03-01T16:26:00+01:00,
Stopbus ipv trein,NS,927133,GVC,Den Haag Centraal,2025-03-01T16:37:00+01:00,,
